label,Thumb,Index,Middle,Ring,Pinky,ax,ay,az,gx,gy,gz
D,52,9,55,56,27,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,53,9,54,56,30,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,52,10,49,55,30,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,52,9,52,56,28,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,51,8,55,55,27,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,50,8,55,56,27,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,51,7,52,58,23,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,51,9,52,55,27,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,51,9,53,55,28,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,52,8,52,58,27,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,51,9,52,58,27,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,51,9,53,55,25,-1.036092,8.733803,3.876373,0.024435,0.034208,0.030543
D,17,9,36,27,41,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,16,7,38,24,44,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,18,7,37,25,43,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,20,6,38,26,41,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,20,5,37,27,42,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,20,7,38,28,42,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,19,6,36,28,39,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,19,7,37,29,41,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,20,6,39,35,41,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,18,7,36,37,38,-0.61017,8.687142,3.781856,-0.045204,-0.029322,0.031765
D,6,7,40,36,26,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,5,7,40,35,26,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,8,6,41,35,27,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,8,7,40,33,25,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,8,7,37,36,20,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,9,6,39,37,26,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,9,8,40,36,26,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,9,7,39,35,26,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,10,9,39,36,26,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,10,8,42,35,27,0.22014,9.042477,3.669394,-0.015882,-0.153938,-0.046426
D,15,8,40,37,26,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,15,7,42,35,26,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
D,15,8,41,37,25,0.066999,8.965906,3.806981,-0.113621,0.029322,0.006109
