,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
308,80.0,2.0,6.0,81.0,105.0,55.186691,-0.062362,r
309,81.0,2.0,4.0,77.0,106.0,45.841637,0.03837,r
310,79.0,3.0,4.0,80.0,105.0,54.665398,-0.056769,r
311,101.0,22.0,2.0,91.0,113.0,37.745388,-3.248155,r
312,92.0,23.0,2.0,87.0,117.0,39.782841,-14.243993,r
313,77.0,23.0,2.0,81.0,122.0,29.907982,-11.432217,r
314,60.0,20.0,3.0,83.0,120.0,39.449104,-14.265606,r
315,59.0,18.0,7.0,84.0,115.0,29.672998,-11.199045,r
316,60.0,16.0,6.0,82.0,120.0,35.768608,-1.73967,r
317,60.0,14.0,6.0,83.0,118.0,44.368259,-6.386853,r
318,63.0,14.0,4.0,83.0,120.0,34.442848,-5.812115,r
319,64.0,14.0,5.0,81.0,118.0,43.989765,-6.368348,r
320,62.0,14.0,4.0,83.0,121.0,34.041519,-5.785072,r
321,63.0,15.0,4.0,78.0,112.0,43.616253,-6.349808,r
322,64.0,12.0,4.0,78.0,121.0,52.338501,-8.612321,r
323,61.0,14.0,6.0,79.0,113.0,43.072479,-6.727363,r
324,63.0,15.0,2.0,82.0,114.0,33.300812,-4.534882,r
325,63.0,13.0,5.0,79.0,113.0,42.718945,-6.651345,r
326,65.0,13.0,4.0,81.0,107.0,32.928135,-4.44795,r
327,63.0,13.0,5.0,76.0,116.0,42.454559,-6.264874,r
328,63.0,13.0,4.0,77.0,111.0,32.403217,-5.784733,r
329,61.0,13.0,4.0,74.0,116.0,42.108986,-6.53368,r
330,63.0,11.0,4.0,73.0,112.0,32.303928,-4.223851,r
331,63.0,13.0,5.0,77.0,110.0,41.769699,-6.45685,r
332,64.0,13.0,4.0,77.0,104.0,46.671635,3.353155,r
333,66.0,11.0,4.0,74.0,110.0,44.796535,-7.92989,r
334,66.0,13.0,4.0,77.0,110.0,35.642254,-12.940436,r
335,63.0,13.0,6.0,79.0,111.0,42.175636,-3.989361,r
336,60.0,14.0,6.0,76.0,114.0,49.264042,-10.752698,r
337,65.0,13.0,4.0,77.0,107.0,40.614414,-6.197524,r
338,63.0,11.0,4.0,72.0,109.0,31.594173,-1.209913,r
339,61.0,13.0,4.0,77.0,109.0,41.33007,-0.334085,r
340,67.0,12.0,4.0,79.0,109.0,39.897545,-11.723213,r
341,64.0,13.0,4.0,78.0,108.0,47.40855,-4.298576,r
342,64.0,13.0,4.0,79.0,102.0,55.454544,0.607259,r
343,63.0,12.0,5.0,75.0,110.0,46.157753,-0.325436,r
344,64.0,13.0,4.0,76.0,106.0,54.935463,0.555384,r
345,63.0,10.0,3.0,79.0,103.0,45.60767,-0.380594,r
346,62.0,14.0,5.0,72.0,105.0,54.421822,0.504001,r
347,62.0,12.0,4.0,76.0,103.0,45.063313,-0.43514,r
348,62.0,12.0,4.0,74.0,104.0,53.913651,0.453122,r
349,65.0,13.0,4.0,75.0,102.0,61.059959,-5.420585,r
350,72.0,9.0,0.0,75.0,97.0,61.243874,-5.036467,r
351,74.0,7.0,0.0,77.0,91.0,65.5084,4.767579,r
352,71.0,7.0,1.0,77.0,90.0,58.919506,-2.290073,r
353,74.0,8.0,0.0,75.0,93.0,50.002602,-1.190682,r
354,71.0,8.0,1.0,77.0,91.0,56.318375,-8.855678,r
355,70.0,7.0,2.0,77.0,90.0,49.759972,-0.89276,r
356,69.0,5.0,1.0,74.0,90.0,56.08567,-8.578403,r
357,72.0,6.0,1.0,75.0,90.0,62.164982,-0.439823,r
358,66.0,8.0,2.0,71.0,90.0,54.509266,-6.593578,r
359,71.0,7.0,1.0,76.0,83.0,46.220852,-12.954737,r
360,69.0,7.0,1.0,74.0,90.0,54.235088,-6.810542,r
361,72.0,8.0,2.0,74.0,90.0,61.552094,-0.934516,r
362,67.0,7.0,2.0,74.0,90.0,53.04921,-4.637133,r
363,67.0,8.0,1.0,74.0,89.0,56.280952,5.959213,r
364,71.0,8.0,3.0,74.0,89.0,53.008537,-4.769176,r
365,66.0,7.0,1.0,74.0,89.0,59.070705,-12.389402,r
366,70.0,7.0,2.0,74.0,89.0,57.195747,-1.2391,r
367,67.0,8.0,1.0,74.0,89.0,59.051243,-12.272287,r
368,65.0,7.0,2.0,75.0,88.0,52.818169,-4.424631,r
369,65.0,7.0,2.0,74.0,90.0,43.904747,-8.953732,r
370,65.0,7.0,1.0,77.0,90.0,49.582306,0.302181,r
371,65.0,8.0,3.0,74.0,89.0,43.813953,-9.099449,r
372,67.0,7.0,2.0,74.0,87.0,49.498238,0.163266,r
373,64.0,8.0,3.0,73.0,88.0,43.711529,-9.232469,r
374,65.0,8.0,2.0,74.0,90.0,49.414478,0.025324,r
375,65.0,7.0,2.0,73.0,89.0,43.540298,-9.303507,r
376,64.0,7.0,2.0,74.0,88.0,52.063507,-4.737873,r
377,66.0,7.0,2.0,77.0,88.0,43.165497,-9.497535,r
378,64.0,8.0,2.0,77.0,89.0,49.115093,-0.436971,r
379,67.0,7.0,3.0,74.0,92.0,57.777836,0.271181,r
380,61.0,7.0,3.0,75.0,86.0,63.849369,-7.272061,r
381,59.0,6.0,2.0,76.0,82.0,54.880348,-6.663223,r
382,63.0,6.0,1.0,75.0,86.0,46.003483,-10.957373,r
383,65.0,6.0,3.0,70.0,81.0,52.540119,-2.527834,r
384,62.0,4.0,2.0,73.0,87.0,44.636433,3.826399,r
385,62.0,6.0,3.0,75.0,88.0,52.254986,-2.298808,r
386,61.0,6.0,1.0,73.0,90.0,44.333988,4.067887,r
387,62.0,6.0,3.0,74.0,81.0,51.973457,-2.072532,r
388,60.0,6.0,2.0,75.0,82.0,59.215405,3.950138,r
389,66.0,-2.0,3.0,83.0,101.0,69.197983,19.276007,r
390,65.0,-1.0,5.0,82.0,104.0,69.649742,7.80734,r
391,65.0,-1.0,3.0,83.0,100.0,61.099712,10.911891,r
