,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
286,64.0,6.0,-2.0,74.0,90.0,49.505177,-12.212705,u
287,64.0,4.0,-3.0,76.0,89.0,39.630009,-14.399659,u
288,64.0,4.0,-2.0,74.0,88.0,49.143524,-12.301149,u
289,64.0,4.0,-3.0,73.0,86.0,57.87944,-10.048902,u
290,63.0,3.0,-2.0,69.0,88.0,49.882969,-16.97505,u
291,66.0,4.0,-1.0,74.0,90.0,48.75872,-5.723595,u
292,64.0,5.0,-1.0,75.0,82.0,49.873825,-16.883425,u
293,64.0,4.0,-1.0,74.0,91.0,57.671577,-10.310366,u
294,63.0,5.0,-2.0,74.0,88.0,48.424404,-12.527554,u
295,67.0,4.0,-3.0,74.0,87.0,38.449917,-14.528431,u
296,64.0,4.0,-1.0,76.0,89.0,48.063183,-12.545982,u
297,65.0,4.0,-2.0,74.0,87.0,38.076683,-14.7309,u
298,63.0,3.0,-2.0,75.0,86.0,47.718361,-12.644241,u
299,63.0,3.0,-3.0,69.0,87.0,37.699604,-14.763555,u
300,63.0,4.0,-2.0,73.0,89.0,47.373234,-12.718739,u
301,62.0,5.0,-3.0,73.0,86.0,56.25227,-10.497968,u
302,63.0,4.0,-2.0,72.0,82.0,46.841892,-12.841619,u
303,62.0,4.0,-2.0,76.0,90.0,55.763943,-10.627927,u
304,61.0,5.0,-3.0,74.0,90.0,46.387714,-12.94948,u
305,61.0,5.0,-3.0,74.0,87.0,36.264694,-15.03861,u
306,63.0,5.0,-2.0,74.0,90.0,46.017559,-13.033844,u
307,62.0,4.0,-3.0,72.0,86.0,35.865414,-15.111259,u
308,62.0,6.0,-1.0,74.0,87.0,45.69062,-13.10595,u
309,62.0,4.0,-2.0,74.0,88.0,54.705757,-10.90339,u
310,61.0,5.0,-2.0,72.0,80.0,53.384422,-22.239431,u
311,56.0,3.0,-2.0,76.0,99.0,58.487389,-8.997293,u
312,59.0,3.0,-3.0,79.0,100.0,50.249645,-4.094642,u
313,56.0,4.0,-1.0,76.0,102.0,58.038193,-8.736511,u
314,58.0,2.0,-1.0,74.0,94.0,49.783848,-3.811465,u
315,58.0,1.0,-2.0,76.0,98.0,47.905941,-15.138686,u
316,57.0,3.0,0.0,78.0,97.0,54.48386,-6.602373,u
317,56.0,2.0,-3.0,79.0,102.0,47.70219,-15.245894,u
318,58.0,3.0,-3.0,78.0,101.0,54.352886,-6.775265,u
319,59.0,3.0,-2.0,77.0,100.0,60.398682,1.309254,u
320,54.0,3.0,-2.0,71.0,101.0,54.141239,-7.054297,u
321,54.0,3.0,-3.0,77.0,96.0,60.203659,1.044772,u
322,56.0,3.0,-3.0,75.0,99.0,53.931728,-7.330004,u
323,55.0,3.0,-3.0,76.0,98.0,60.010563,0.783759,u
324,58.0,4.0,-1.0,76.0,92.0,53.724392,-7.602332,u
325,60.0,4.0,-2.0,78.0,97.0,59.819523,0.525862,u
326,57.0,3.0,0.0,75.0,98.0,53.519146,-7.871379,u
327,57.0,3.0,-2.0,72.0,100.0,44.644943,-4.198686,u
328,56.0,1.0,0.0,74.0,98.0,49.939499,-13.125742,u
329,60.0,3.0,-1.0,77.0,98.0,44.505066,-3.957605,u
330,56.0,4.0,-2.0,74.0,97.0,52.856052,-7.731023,u
331,56.0,3.0,0.0,74.0,96.0,46.065277,-16.406521,u
332,58.0,4.0,-2.0,77.0,100.0,49.606331,-5.532837,u
333,56.0,2.0,-1.0,75.0,98.0,58.126965,-7.425339,u
334,57.0,2.0,-1.0,75.0,98.0,48.993687,-6.129253,u
335,57.0,4.0,-1.0,76.0,99.0,57.573864,-7.352087,u
336,57.0,2.0,-2.0,77.0,97.0,48.410748,-6.040687,u
337,53.0,3.0,-1.0,73.0,99.0,57.026165,-7.278802,u
338,57.0,3.0,0.0,74.0,93.0,47.924973,-4.914156,u
339,53.0,3.0,0.0,73.0,98.0,55.101379,-11.015801,u
340,56.0,2.0,-1.0,74.0,98.0,53.481121,0.236861,u
341,58.0,3.0,0.0,75.0,98.0,55.089489,-10.932237,u
342,57.0,3.0,-1.0,74.0,98.0,53.468498,0.321924,u
343,56.0,3.0,0.0,74.0,99.0,55.077606,-10.849385,u
344,58.0,3.0,-1.0,70.0,94.0,53.455902,0.406321,u
345,57.0,4.0,0.0,74.0,95.0,47.739658,-8.844046,u
346,57.0,4.0,-1.0,74.0,98.0,53.350559,0.234027,u
347,58.0,3.0,-1.0,74.0,99.0,47.626266,-9.02323,u
348,58.0,2.0,0.0,74.0,92.0,53.246708,0.062892,u
349,56.0,2.0,-1.0,74.0,96.0,47.513935,-9.200471,u
350,57.0,6.0,-1.0,76.0,94.0,50.596146,-13.666903,u
351,56.0,7.0,-1.0,75.0,94.0,40.840046,-12.881807,u
352,56.0,7.0,-1.0,75.0,94.0,50.252186,-12.16055,u
353,55.0,8.0,-1.0,72.0,98.0,40.413303,-14.130161,u
354,57.0,6.0,-2.0,75.0,95.0,49.86639,-12.13196,u
355,58.0,6.0,-1.0,77.0,98.0,39.952133,-14.217566,u
356,53.0,7.0,-1.0,75.0,94.0,48.030956,-7.391208,u
357,55.0,8.0,-1.0,74.0,94.0,55.372715,-0.862799,u
358,53.0,8.0,-1.0,71.0,95.0,47.742756,-7.642859,u
359,51.0,6.0,-1.0,75.0,93.0,51.410042,-17.597805,u
360,55.0,7.0,-1.0,74.0,93.0,54.480099,-6.563394,u
361,55.0,6.0,-1.0,74.0,90.0,45.077251,-5.834596,u
362,53.0,6.0,-1.0,75.0,91.0,53.960869,-6.527618,u
363,57.0,5.0,0.0,74.0,95.0,44.528358,-5.786969,u
364,57.0,6.0,-1.0,71.0,95.0,53.447014,-6.491668,u
365,57.0,6.0,-1.0,77.0,96.0,43.985352,-5.739329,u
366,53.0,5.0,-1.0,74.0,92.0,52.938793,-6.455599,u
367,57.0,6.0,0.0,75.0,94.0,47.051739,-15.922789,u
368,57.0,6.0,0.0,77.0,94.0,49.730289,-4.771064,u
369,55.0,6.0,-2.0,75.0,91.0,41.651894,-11.408589,u
370,54.0,6.0,-2.0,75.0,93.0,49.875942,-15.834228,u
371,53.0,6.0,-1.0,76.0,92.0,49.316486,-4.484326,u
372,57.0,7.0,0.0,74.0,95.0,49.87463,-15.762528,u
373,50.0,6.0,0.0,75.0,92.0,49.312759,-4.411469,u
374,53.0,7.0,-1.0,69.0,94.0,49.439293,-15.786478,u
375,55.0,6.0,-1.0,77.0,92.0,49.391129,-4.376464,u
376,54.0,6.0,-1.0,73.0,93.0,49.439976,-15.731572,u
377,54.0,4.0,0.0,74.0,92.0,49.308285,-4.305174,u
378,55.0,5.0,-1.0,76.0,92.0,49.863571,-15.589012,u
379,54.0,5.0,-1.0,76.0,92.0,54.93903,-5.671947,u
380,53.0,4.0,0.0,75.0,92.0,45.524498,-6.518572,u
381,56.0,7.0,-1.0,76.0,94.0,54.425903,-5.722277,u
382,57.0,6.0,-2.0,73.0,96.0,44.978909,-6.562413,u
383,55.0,5.0,-1.0,74.0,87.0,53.918068,-5.77165,u
