,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
324,34.0,46.0,50.0,61.0,36.0,-92.327339,-3.486808,o
325,35.0,46.0,50.0,59.0,36.0,-86.567078,5.13391,o
326,34.0,46.0,51.0,59.0,36.0,-92.004173,-3.003538,o
327,34.0,42.0,50.0,61.0,36.0,-86.230843,5.632468,o
328,34.0,45.0,47.0,61.0,34.0,-91.683792,-2.523965,o
329,37.0,45.0,52.0,61.0,37.0,-85.896919,6.126377,o
330,37.0,45.0,51.0,60.0,35.0,-91.366318,-2.048371,o
331,35.0,44.0,48.0,62.0,35.0,-85.565025,6.615968,o
332,33.0,45.0,48.0,61.0,36.0,-91.051529,-1.576562,o
333,31.0,42.0,51.0,59.0,36.0,-85.234863,7.101543,o
334,31.0,45.0,52.0,61.0,36.0,-90.739227,-1.108263,o
335,33.0,44.0,49.0,59.0,32.0,-84.906776,7.582134,o
336,34.0,44.0,50.0,60.0,33.0,-90.429825,-0.644241,o
337,33.0,46.0,50.0,59.0,37.0,-84.580437,8.057524,o
338,36.0,45.0,49.0,59.0,38.0,-90.123146,-0.184347,o
339,33.0,43.0,50.0,60.0,35.0,-84.252357,8.525912,o
340,34.0,44.0,48.0,60.0,35.0,-89.817963,0.272719,o
341,34.0,43.0,49.0,59.0,34.0,-95.149963,-7.659103,o
342,33.0,44.0,50.0,57.0,35.0,-89.461166,0.807088,o
343,34.0,44.0,50.0,62.0,37.0,-94.800514,-7.145133,o
344,34.0,45.0,49.0,61.0,35.0,-89.105057,1.340143,o
345,33.0,44.0,50.0,63.0,36.0,-94.454613,-6.635436,o
346,34.0,44.0,50.0,61.0,35.0,-88.751724,1.86866,o
347,35.0,46.0,49.0,60.0,32.0,-94.111526,-6.128694,o
348,31.0,45.0,51.0,60.0,36.0,-88.400505,2.393585,o
349,35.0,42.0,51.0,59.0,35.0,-93.771759,-5.625926,o
350,33.0,44.0,50.0,59.0,36.0,-88.051704,2.914299,o
351,40.0,49.0,50.0,56.0,44.0,-101.974319,12.427002,o
352,40.0,48.0,53.0,56.0,43.0,-95.275223,5.114416,o
353,41.0,49.0,50.0,53.0,45.0,-101.469864,11.891756,o
354,42.0,48.0,51.0,59.0,44.0,-94.774124,4.553592,o
355,42.0,48.0,53.0,56.0,45.0,-100.970085,11.358606,o
356,44.0,48.0,51.0,59.0,43.0,-94.276505,3.995485,o
357,42.0,47.0,51.0,57.0,42.0,-100.474854,10.827525,o
358,42.0,47.0,51.0,57.0,44.0,-93.782326,3.440176,o
359,42.0,49.0,52.0,57.0,40.0,-99.984093,10.298675,o
360,41.0,47.0,48.0,57.0,42.0,-93.291473,2.88775,o
361,41.0,47.0,52.0,57.0,42.0,-99.497749,9.772101,o
362,41.0,47.0,50.0,55.0,43.0,-92.803963,2.33837,o
363,40.0,47.0,52.0,57.0,41.0,-99.015762,9.24794,o
364,41.0,44.0,50.0,55.0,38.0,-92.319656,1.792042,o
365,40.0,45.0,51.0,57.0,42.0,-98.53801,8.726206,o
366,41.0,44.0,50.0,55.0,41.0,-91.838478,1.248845,o
367,44.0,45.0,50.0,54.0,40.0,-98.06443,8.207028,o
368,43.0,45.0,50.0,56.0,41.0,-91.360428,0.708941,o
369,44.0,45.0,52.0,51.0,41.0,-97.594948,7.690449,o
370,44.0,45.0,49.0,54.0,39.0,-105.244354,5.340794,o
371,41.0,44.0,50.0,54.0,39.0,-96.708763,7.953166,o
372,42.0,45.0,49.0,56.0,39.0,-94.249527,-3.184728,o
373,40.0,44.0,49.0,54.0,39.0,-96.662262,7.743696,o
374,42.0,45.0,50.0,55.0,39.0,-104.38633,5.682358,o
375,40.0,45.0,47.0,54.0,38.0,-95.765968,7.973302,o
376,38.0,44.0,49.0,56.0,40.0,-99.167229,-2.037145,o
377,40.0,46.0,51.0,53.0,39.0,-103.217667,7.854434,o
378,41.0,44.0,50.0,54.0,39.0,-99.001595,-2.442088,o
379,40.0,46.0,50.0,55.0,40.0,-103.054359,7.459921,o
380,41.0,45.0,47.0,56.0,39.0,-98.834862,-2.841907,o
381,37.0,45.0,51.0,56.0,40.0,-101.502106,8.130318,o
382,42.0,45.0,50.0,54.0,39.0,-106.131096,-0.711224,o
383,39.0,44.0,49.0,54.0,39.0,-101.205132,8.687224,o
384,39.0,45.0,50.0,56.0,39.0,-93.088226,4.667836,o
385,39.0,45.0,50.0,54.0,41.0,-101.005608,5.955514,o
386,39.0,45.0,50.0,54.0,39.0,-92.386322,6.562465,o
387,39.0,45.0,50.0,55.0,40.0,-100.126671,6.023847,o
388,39.0,45.0,49.0,56.0,38.0,-91.478142,6.617982,o
